Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) of paper or paperboard,1,No Quantity,,,,,,,7940856111,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) of paper or paperboard,1,No Quantity,,,,,,,6801433069,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) of paper or paperboard,1,No Quantity,,,,,,,8861531583,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) of paper or paperboard,1,No Quantity,,,,,,,10102765689,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",1,No Quantity,,,,,,,14337358912,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",1,No Quantity,,,,,,,15556986261,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",1,No Quantity,,,,,,,13674317713,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",1,No Quantity,,,,,,,15784736540,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",1,No Quantity,,,,,,,16945425340,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,,,,,,,5945447673,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,,,,,,,6143855331,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,,,,,,,5462312582,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,,,,,,,5758555541,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,,,,,,,5747146007,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,,,,,,,44789200,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,,,,,,,40137110,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,,,,,,,25619974,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,,,,,,,26349246,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,,,,,,,23610584,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1,No Quantity,,,,,,,103056139,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1,No Quantity,,,,,,,86638840,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1,No Quantity,,,,,,,83493729,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1,No Quantity,,,,,,,87680929,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1,No Quantity,,,,,,,84842281,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,,,,,,,6371234493,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,,,,,,,6643917130,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,,,,,,,4924275604,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,,,,,,,7544221258,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,,,,,,,11067176820,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1,No Quantity,,,,,,,20878074,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1,No Quantity,,,,,,,20355682,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1,No Quantity,,,,,,,21184533,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1,No Quantity,,,,,,,23544314,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1,No Quantity,,,,,,,19079402,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,54,Man-made filaments; strip and the like of man-made textile materials,1,No Quantity,,,,,,,1706700304,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,54,Man-made filaments; strip and the like of man-made textile materials,1,No Quantity,,,,,,,1658989734,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,54,Man-made filaments; strip and the like of man-made textile materials,1,No Quantity,,,,,,,1189743826,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,54,Man-made filaments; strip and the like of man-made textile materials,1,No Quantity,,,,,,,1570872418,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,54,Man-made filaments; strip and the like of man-made textile materials,1,No Quantity,,,,,,,1740539317,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,55,Man-made staple fibres,1,No Quantity,,,,,,,2029764033,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,55,Man-made staple fibres,1,No Quantity,,,,,,,2190528014,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,55,Man-made staple fibres,1,No Quantity,,,,,,,1852249150,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,55,Man-made staple fibres,1,No Quantity,,,,,,,2257754014,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,55,Man-made staple fibres,1,No Quantity,,,,,,,2635624168,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",1,No Quantity,,,,,,,1756311063,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",1,No Quantity,,,,,,,1927841831,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",1,No Quantity,,,,,,,1695251234,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",1,No Quantity,,,,,,,2098667959,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",1,No Quantity,,,,,,,2257364076,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,,,,,,,1035430141,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,,,,,,,1110153305,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,,,,,,,857872200,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,,,,,,,1006280928,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,,,,,,,1077286820,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,1,No Quantity,,,,,,,659989489,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,1,No Quantity,,,,,,,574690349,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,1,No Quantity,,,,,,,473811939,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,1,No Quantity,,,,,,,526852816,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,1,No Quantity,,,,,,,509007472,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",1,No Quantity,,,,,,,1605923416,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",1,No Quantity,,,,,,,1582033106,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",1,No Quantity,,,,,,,1321848379,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",1,No Quantity,,,,,,,1745418973,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",1,No Quantity,,,,,,,1902258918,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,60,Knitted or crocheted fabrics,1,No Quantity,,,,,,,1678505682,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,60,Knitted or crocheted fabrics,1,No Quantity,,,,,,,1554295153,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,60,Knitted or crocheted fabrics,1,No Quantity,,,,,,,910921567,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,60,Knitted or crocheted fabrics,1,No Quantity,,,,,,,1062234571,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,60,Knitted or crocheted fabrics,1,No Quantity,,,,,,,1059612522,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,61,"Articles of apparel and clothing accessories, knitted or crocheted",1,No Quantity,,,,,,,2049313130,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,61,"Articles of apparel and clothing accessories, knitted or crocheted",1,No Quantity,,,,,,,2011251892,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,61,"Articles of apparel and clothing accessories, knitted or crocheted",1,No Quantity,,,,,,,1952870463,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,61,"Articles of apparel and clothing accessories, knitted or crocheted",1,No Quantity,,,,,,,2169167249,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,61,"Articles of apparel and clothing accessories, knitted or crocheted",1,No Quantity,,,,,,,2332334327,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,62,"Articles of apparel and clothing accessories, not knitted or crocheted",1,No Quantity,,,,,,,1549007970,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,62,"Articles of apparel and clothing accessories, not knitted or crocheted",1,No Quantity,,,,,,,1679378822,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,62,"Articles of apparel and clothing accessories, not knitted or crocheted",1,No Quantity,,,,,,,1546496087,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,62,"Articles of apparel and clothing accessories, not knitted or crocheted",1,No Quantity,,,,,,,1821093737,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,62,"Articles of apparel and clothing accessories, not knitted or crocheted",1,No Quantity,,,,,,,2129571917,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags,1,No Quantity,,,,,,,1430521916,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags,1,No Quantity,,,,,,,1511387366,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags,1,No Quantity,,,,,,,1485473866,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags,1,No Quantity,,,,,,,1650142390,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags,1,No Quantity,,,,,,,1894217155,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,64,"Footwear, gaiters and the like; parts of such articles",1,No Quantity,,,,,,,887422451,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,64,"Footwear, gaiters and the like; parts of such articles",1,No Quantity,,,,,,,1038396017,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,64,"Footwear, gaiters and the like; parts of such articles",1,No Quantity,,,,,,,945298991,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,64,"Footwear, gaiters and the like; parts of such articles",1,No Quantity,,,,,,,1105454224,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,64,"Footwear, gaiters and the like; parts of such articles",1,No Quantity,,,,,,,1290038604,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,,,,,166615886,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,,,,,207096283,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,,,,,179441263,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,,,,,200428648,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,,,,,232940306,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,66,"Umbrella, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof",1,No Quantity,,,,,,,19447504,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,66,"Umbrella, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof",1,No Quantity,,,,,,,22802352,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,66,"Umbrella, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof",1,No Quantity,,,,,,,18799340,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,66,"Umbrella, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof",1,No Quantity,,,,,,,22538416,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,66,"Umbrella, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof",1,No Quantity,,,,,,,30253103,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,1,No Quantity,,,,,,,75705220,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,1,No Quantity,,,,,,,90602107,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,1,No Quantity,,,,,,,81291793,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,1,No Quantity,,,,,,,88391338,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,1,No Quantity,,,,,,,102704432,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1,No Quantity,,,,,,,2548953991,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1,No Quantity,,,,,,,2616775017,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1,No Quantity,,,,,,,2150643261,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1,No Quantity,,,,,,,2829960773,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1,No Quantity,,,,,,,3174045168,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,69,Ceramic products,1,No Quantity,,,,,,,1410914181,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,69,Ceramic products,1,No Quantity,,,,,,,1451847159,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,69,Ceramic products,1,No Quantity,,,,,,,1193216559,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,69,Ceramic products,1,No Quantity,,,,,,,1523913311,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,69,Ceramic products,1,No Quantity,,,,,,,1734982502,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,70,Glass and glassware,1,No Quantity,,,,,,,4829428377,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,70,Glass and glassware,1,No Quantity,,,,,,,5088108582,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,70,Glass and glassware,1,No Quantity,,,,,,,4144818260,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,70,Glass and glassware,1,No Quantity,,,,,,,4996740876,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,70,Glass and glassware,1,No Quantity,,,,,,,5338931730,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin",1,No Quantity,,,,,,,40446158167,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin",1,No Quantity,,,,,,,50899445660,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin",1,No Quantity,,,,,,,38414675813,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin",1,No Quantity,,,,,,,51742635535,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin",1,No Quantity,,,,,,,71785842803,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,,,,,,,17097396093,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,,,,,,,23834674961,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,,,,,,,15399594286,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,,,,,,,19825319622,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,,,,,,,25361376296,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,73,Articles of iron or steel,1,No Quantity,,,,,,,14872819849,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,73,Articles of iron or steel,1,No Quantity,,,,,,,17720371280,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,73,Articles of iron or steel,1,No Quantity,,,,,,,13797468773,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,73,Articles of iron or steel,1,No Quantity,,,,,,,16197383923,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,73,Articles of iron or steel,1,No Quantity,,,,,,,18519856556,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,7218935944,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,7214629278,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,5053938243,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,7886532311,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,9654622798,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,75,Nickel and articles thereof,1,No Quantity,,,,,,,1961017098,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,75,Nickel and articles thereof,1,No Quantity,,,,,,,2088732680,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,75,Nickel and articles thereof,1,No Quantity,,,,,,,1344510088,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,75,Nickel and articles thereof,1,No Quantity,,,,,,,1702240449,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,75,Nickel and articles thereof,1,No Quantity,,,,,,,2231076340,,,0
H3,2007,2007,2007,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,76,Aluminum and articles thereof,1,No Quantity,,,,,,,11097154396,,,0
H3,2008,2008,2008,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,76,Aluminum and articles thereof,1,No Quantity,,,,,,,11942020910,,,0
H3,2009,2009,2009,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,76,Aluminum and articles thereof,1,No Quantity,,,,,,,8362993090,,,0
H3,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,76,Aluminum and articles thereof,1,No Quantity,,,,,,,10625015790,,,0
H3,2011,2011,2011,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,76,Aluminum and articles thereof,1,No Quantity,,,,,,,12975642409,,,0
